ASSIGN	0xCB07C4	timestretchlefthandle.tga
ASSIGN	0xCB07C4	timestretchrighthandle.tga
ASSIGN	0xCB07C4	timestretchlefthandleclicked.tga
ASSIGN	0xCB07C4	timestretchrighthandleclicked.tga
ASSIGN	0xCB07C4	timestretchbackground.tga
ASSIGN	0xCB07C4	animationtimelineviewframe.tga
ASSIGN	0xCB07C4	animationtimelineviewframeborder.tga
ASSIGN	0xCB07C4	animationtimelineviewsecondsmarker.tga
ASSIGN	0xCB07C4	animationtimelineviewframesmarker.tga
ASSIGN	0xCB07C4	animationtimelineviewkeyedframesmarker.tga
ASSIGN	0xCB07C4	animationtimelineviewselectedkeyedframesmarker.tga
ASSIGN	0xCB07C4	animationtimelineviewframemarker.tga
ASSIGN	0xCB07C4	animationtimelineviewframeinterval.tga
ASSIGN	0xCB07C4	animationtimelineselectorframe.tga
ASSIGN	0xCB07C4	animationtimelineselectorrange.tga
ASSIGN	0xCB07C4	animationtimelineselectorlefthandle.tga
ASSIGN	0xCB07C4	animationtimelineselectorrighthandle.tga
ASSIGN	0xCB07C4	animationtimelineselectorlefthandleclicked.tga
ASSIGN	0xCB07C4	animationtimelineselectorrighthandleclicked.tga
ASSIGN	0xCB07C4	animationtimelineselectorsecondsmarker.tga
ASSIGN	0xA605E9	Reset Fresh Sequence
ASSIGN	0xA54E0E	Trim Timeline
ASSIGN	0xA54E7C	Return Home Frame
ASSIGN	0xA54EEF	Bake Animation Speed
ASSIGN	0xA551DE	Adjust Frames
ASSIGN	0xA5524C	Adjust Playback Speed
ASSIGN	0xA55328	Adjust Sequence Length
ASSIGN	0xA55396	Set Start Frame
ASSIGN	0xA55404	Set End Frame
ASSIGN	0xCB07C4	animationplay.tga
ASSIGN	0xCB07C4	animationpause.tga
ASSIGN	0xCB07C4	timelineeditortrim.tga
ASSIGN	0xCB07C4	timelineeditorhomeframe.tga
ASSIGN	0xCB07C4	animationfirstframe.tga
ASSIGN	0xCB07C4	animationlastframe.tga
ASSIGN	0xCB07C4	animationpreviousframe.tga
ASSIGN	0xCB07C4	animationnextframe.tga
ASSIGN	0xCB07C4	animationpreviouskeyedframe.tga
ASSIGN	0xCB07C4	animationnextkeyedframe.tga
ASSIGN	0xCB07C4	animationautokey.tga
ASSIGN	0xCB07C4	animationzoomlink.tga
ASSIGN	0xCB07C4	animationloop.tga
ASSIGN	0xCB07C4	keyframescalerverticalhandle.tga
ASSIGN	0xCB07C4	keyframescalerhorizontalhandle.tga
ASSIGN	0xCB07C4	keyframescalercornerhandle.tga
ASSIGN	0xCB07C4	keyframescalerverticalhandleclicked.tga
ASSIGN	0xCB07C4	keyframescalerhorizontalhandleclicked.tga
ASSIGN	0xCB07C4	keyframescalercornerhandleclicked.tga
ASSIGN	0xCB07C4	keyframescalerbackground.tga
ASSIGN	0xCB07C4	keyframescalerborder.tga
ASSIGN	0xCB07C4	curveeditorframe.tga
ASSIGN	0xCB07C4	curveeditorframeborder.tga
ASSIGN	0xCB07C4	curveeditorsecondsmarker.tga
ASSIGN	0xCB07C4	curveeditorframesmarker.tga
ASSIGN	0xCB07C4	curveeditorplaybackline.tga
ASSIGN	0xCB07C4	curveeditortimestretchbackground.tga
ASSIGN	0xCB07C4	curveeditoremptybackground.tga
ASSIGN	0xCB07C4	curveeditoroutofboundsoverlay.tga
ASSIGN	0xCB07C4	curveeditortimescalelinebackgroundmask.tga
ASSIGN	0xCB07C4	animationoutlineiconproperty.tga
ASSIGN	0xCB07C4	animationoutlineiconmaterial.tga
ASSIGN	0xCB07C4	animationoutlineicongroup.tga
ASSIGN	0x6F93C	Modify Curve
ASSIGN	0xCB07C4	curveeditorshowstacked.tga
ASSIGN	0xCB07C4	curveeditorshowoverlapped.tga
ASSIGN	0xCB07C4	animationblendstep.tga
ASSIGN	0xCB07C4	animationblendlinear.tga
ASSIGN	0xCB07C4	animationblendspline.tga
ASSIGN	0xCB07C4	animationblendsplinebreak.tga
ASSIGN	0xCB07C4	animationinsertkeyframes.tga
ASSIGN	0xCB07C4	animationdeletekeyframes.tga
ASSIGN	0xCB07C4	animationdeleteallkeyframes.tga
ASSIGN	0xCB07C4	curveeditorshowvalues.tga
ASSIGN	0xCB07C4	curveeditorautofit.tga
ASSIGN	0xCB07C4	curveeditorresetview.tga
CTOR	0xA5E50E	Painter
ASSIGN	0xD29219	Painter
ASSIGN	0xCB07C4	colorpickercursor.tga
ASSIGN	0xCB07C4	colorpickerhue.tga
ASSIGN	0xCB07C4	colorpickerslidercursor.tga
ASSIGN	0xA605E9	OK
ASSIGN	0xA605E9	Similar
ASSIGN	0xA605E9	Save
ASSIGN	0x288439	R:
ASSIGN	0x288439	G:
ASSIGN	0x288439	B:
ASSIGN	0x288719	S (%):
ASSIGN	0x288719	V (%):
ASSIGN	0xCB07C4	togglescreensampler.tga
ASSIGN	0xCC3BEF	From
ASSIGN	0xCF67E3	Current Group
ASSIGN	0xCC3BEF	Map
CTOR	0x286C1E	Grayscale Picker
ASSIGN	0xD29219	Grayscale Picker
ASSIGN	0x28A629	V:
CTOR	0xAA670B	ColorSamplerOverlay
ASSIGN	0xD29219	ColorSamplerOverlay
CTOR	0xA5E50E	Render Pass Settings
ASSIGN	0xD29219	Render Pass Settings
CTOR	0xA5E50E	Texture Preview
